CODE;Descrizione;UM;Depos;Codice-Deposito;Linea;Consumi dal 01/01/19 al 04/02/20;QTY;COST;Totale;Note;;
1313868;0C004384ABEJ INLAY INFER DX;Pz;18;131386818;PF;312;120;6,0151; 721,81 ;;;
1217448;MOSTRINA  LOGO TAMPO APER CT;Pz;18;121744818;SL;312;24;1,47093; 35,30 ;;;
1313862;0C004383ABEJ INLAY SUPER SX;Pz;18;131386218;PF;317;168;5,55243; 932,81 ;;;
2120994;0C004386AA-EA CARTER FRO BASS;Pz;18;212099418;PF;321;47;6,74554; 317,04 ;;;
2120921;0C004398AA-DI CARTER SUP FRON;Pz;18;212092118;PF;322;184;2,25042; 414,08 ;;;
2120942;0C004399AA-EA COLLO ANTERIORE;Pz;18;212094218;PF;324;138;2,51603; 347,21 ;;;
1217558;MOSTRINA  LOGO TAMP CHIUSA EA;Pz;18;121755818;SL;324;268;1,29538; 347,16 ;;;
2120943;0C004400AA-EA COLLO POSTERIORE;Pz;18;212094318;PF;324;138;2,08826; 288,18 ;;;
2120925;0C004419AB-DI CARTER SUPERIORE;Pz;18;212092518;PF;324;44;4,19473; 184,57 ;;;
1217518;RTAMPO 2C 57/90 NERO-BIANCO;Pz;18;121751818;SLRoller;328;78;1,08522; 84,65 ;;;
2120996;0C004387AA-EA CARTER LAT BA SX;Pz;18;212099618;PF;329;111;8,9812; 996,91 ;;;
2120926;0C004395AB-EA CARTER SUPERIORE;Pz;18;212092618;PF;330;44;4,89144; 215,22 ;;;
1313865;0C004382ABEJ INLAY SUPER DX;Pz;18;131386518;PF;336;192;5,59697; 1074,62 ;;;
1313871;0C004385ABEJ INLAY INFER SX;Pz;18;131387118;PF;336;96;6,02008; 577,93 ;;;
2120998;0C004388AA-EA CARTER LAT BA DX;Pz;18;212099818;PF;350;76;9,14832; 695,27 ;;;
2121312;0C005378AA GOMMINO PLANCIA;Pz;18;212131218;PF;359;322;0,70347; 226,52 ;;;
1313849;MOSTRINA POST CHIU STD VERN CV;Pz;18;131384918;SL;366;69;14,62601; 1009,19 ;;;
2120905;SGABELLO*ICE CB/1039 BIANCO799;Pz;18;212090518;PF;374;32;7,26741; 232,56 ;;;
2118378;7432214-00 HALTELEISTE RE;Pz;18;211837818;PF;376;188;0,39358; 73,99 ;;;
2118379;7432216-00 HALTELEISTE LI;Pz;18;211837918;PF;376;188;0,39339; 73,96 ;;;
2400768;29158004 LENDIRDX RM BMW E36;Pz;18;240076818;PFAuto;378;58;0,8952; 51,92 ;;;
2120326;CARTER STD DX POSTERIORE CT;Pz;18;212032618;SL;382;56;11,80955; 661,33 ;;;
1313848;MOSTRINA ANTER STD VERN CV;Pz;18;131384818;SL;384;85;14,0722; 1196,14 ;;;
2120252;7430579-00 ABDECKUNG GEHAUSE;Pz;18;212025218;PF;384;288;1,83084; 527,28 ;;;
2118442;7430667-00 TUERENDSTUCK;Pz;18;211844218;PF;384;384;1,23082; 472,63 ;;;
2120918;0C004394AB-EA CARTER LATA DX;Pz;18;212091818;PF;385;81;5,78431; 468,53 ;;;
2120914;0C004393AB-EA CARTER LATA SX;Pz;18;212091418;PF;392;42;6,11158; 256,69 ;;;
2120325;CARTER STD ANT DX=SX APER CT;Pz;18;212032518;SL;394;112;9,94943; 1114,34 ;;;
2120910;7438323-00 VERDAMPFERWANNE;Pz;18;212091018;PF;396;10;7,12464; 71,25 ;;;
2120485;21698026 PARATIA DX LED ECE484;Pz;18;212048518;PFAuto;399;105;0,29754; 31,24 ;;;
2400769;29159004 LENDIRSX RM BMW E36;Pz;18;240076918;PFAuto;400;80;0,8952; 71,62 ;;;
2120327;CARTER STD SX POSTERIORE CT;Pz;18;212032718;SL;417;82;12,81633; 1050,94 ;;;
2120917;0C004394AB-DI CARTER LATA DX;Pz;18;212091718;PF;420;70;5,41417; 378,99 ;;;
2118425;7430643-00 TUERENDSTUCK;Pz;18;211842518;PF;432;432;1,41235; 610,14 ;;;
2121082;7439299-00 FRONTGEHAEUSE NERO;Pz;18;212108218;SL;440;440;1,23481; 543,32 ;;;
2120355;7434361-00*FRONTGEHAEUSE NERO;Pz;18;212035518;SL;440;110;1,07719; 118,49 ;;;
2120324;CARTER STD ANT DX=SX CHIUSO CT;Pz;18;212032418;SL;449;160;9,94762; 1591,62 ;;;
2120953;SUPPORTO RPLANET NERA;Pz;18;212095318;SLRoller;457;1179;0,15261; 179,93 ;;;
2120915;0C004393AB-CT CARTER LATA SX;Pz;18;212091518;PF;465;84;7,18529; 603,56 ;;;
2116591;7424101-00 ABDECKUNG GRIGIO;Pz;18;211659118;PF;480;480;0,40811; 195,89 ;;;
2120951;7432218-00 HALTELEISTE RE;Pz;18;212095118;PF;480;60;0,47992; 28,80 ;;;
2120952;7432220-00 HALTELEISTE LI;Pz;18;212095218;PF;480;60;0,47985; 28,79 ;;;
2120919;0C004394AB-CT CARTER LATA DX;Pz;18;212091918;PF;490;98;7,26019; 711,50 ;;;
2120923;0C004398AA-CT CARTER SUP FRON;Pz;18;212092318;PF;500;249;3,29861; 821,35 ;;;
2400854;7439577-01 ASS AUFS GRIGIO V2;Pz;18;240085418;PF;504;168;1,16212; 195,24 ;;;
2121028;156141401-274 PULL CUP C DX;Pz;18;212102818;PFAuto;507;1690;0,12768; 215,78 ;;;
2120811;0C004399AA-CT COLLO ANTERIORE;Pz;18;212081118;PF;510;114;3,21654; 366,69 ;;;
2121368;LINER MARGHERITA CIRCOLARE PIR;Pz;18;212136818;PFAuto;510;1400;0,22527; 315,38 ;;;
2120812;0C004400AA-CT COLLO POSTERIORE;Pz;18;212081218;PF;510;114;2,63557; 300,45 ;;;
2120997;0C004388AA-CT CARTER LAT BA DX;Pz;18;212099718;PF;511;105;11,55983; 1213,78 ;;;
1313864;0C004382ABCV INLAY SUPER DX;Pz;18;131386418;PF;520;144;6,77933; 976,22 ;;;
1313870;0C004385ABCV INLAY INFER SX;Pz;18;131387018;PF;525;216;7,03947; 1520,53 ;;;
2120995;0C004387AA-CT CARTER LAT BA SX;Pz;18;212099518;PF;525;70;11,63793; 814,66 ;;;
2120796;0C004395AB-CT CARTER SUPERIORE;Pz;18;212079618;PF;528;264;5,97578; 1577,61 ;;;
1313867;0C004384ABCV INLAY INFER DX;Pz;18;131386718;PF;528;144;7,05157; 1015,43 ;;;
2118961;7430197-00 ABDECKUNG COL 744;Pz;18;211896118;PF;528;528;0,44916; 237,16 ;;;
2400859;KIT HALTER/DIVISORE LUNGO;Pz;18;240085918;SL;537;21;0,3484; 7,32 ;Prezzo medio del 2120981;;
2119406;1642603760 PANNBASCULANTE;Pz;2054;21194062054;SL;540;360;0,47709; 171,75 ;;;
1217593;7435449-01 FRONTEGEHAEUSE TAMP;Pz;18;121759318;PF;550;110;1,99077; 218,98 ;;;
2119397;1613606080 PANNELLO COM;Pz;2054;21193972054;SL;560;13;0,74585; 9,70 ;;;
2120873;SGABELLO LED CB/1405 ROSSO 852;Pz;18;212087318;PF;563;45;7,00049; 315,02 ;;;
2120993;0C004386AA-CT CARTER FRO BASS;Pz;18;212099318;PF;575;55;8,59207; 472,56 ;;;
21Q501010;COPPOM VENT DA ASSIEM NERO;Pz;1815;21Q5010101815;SLAuto;596;2652;0,10052; 266,58 ;;;
21Q503007;PRISMA POM VENTILAZ ARANCIO;Pz;1815;21Q5030071815;SLAuto;596;12982;0,0137; 177,85 ;;;
21Q502004;CORPO POMELLO VENTILATORE;Pz;1815;21Q5020041815;SLAuto;596;2190;0,04441; 97,26 ;;;
2119892;27718002 CORPO DX P14 VOLVO;Pz;18;211989218;PFAuto;600;176;1,78291; 313,79 ;;;
2120152;81138009 LENS RH 482 T2 ECE;Pz;9001;21201529001;PF;600;200;0,26959; 53,92 ;;;
2118256;7424341-01 ARMATURENBLENDE;Pz;18;211825618;PF;600;45;0,10991; 4,95 ;;;
2120834;CARTER ALTO POSTER DX=SX  EA;Pz;18;212083418;SL;604;255;15,9049; 4055,75 ;;;
2120486;21699026 PARATIA SX LED ECE484;Pz;18;212048618;PFAuto;609;105;0,29755; 31,24 ;;;
2120369;27368004 PARATIA DX MASERATI;Pz;18;212036918;PFAuto;616;176;0,19005; 33,45 ;;;
2120370;27369004 PARATIA SX MASERATI;Pz;18;212037018;PFAuto;616;88;0,20346; 17,90 ;;;
2121373;160003912 FR-LH ORNAMENT DECOR;Pz;3136;21213733136;SLAuto;632;230;0,25601; 58,88 ;;;
2121372;160003911 FR-RH ORNAMENT DECOR;Pz;3136;21213723136;SLAuto;635;231;0,25601; 59,14 ;;;
2121375;160003922 RR-LH ORNAMENT DECOR;Pz;3136;21213753136;SLAuto;643;230;0,25601; 58,88 ;;;
2120725;7433439-01 GERAETEDECKE ABS/PC;Pz;18;212072518;PF;644;14;11,99731; 167,96 ;;;
2120983;7438353-00 ABDECKRAHMEN DX;Pz;18;212098318;PF;645;49;3,02315; 148,13 ;;;
2118426;7430641-00 TUERENDSTUCK;Pz;18;211842618;PF;648;720;1,39554; 1004,79 ;;;
1313861;0C004383ABCV INLAY SUPER SX;Pz;18;131386118;PF;648;120;6,67528; 801,03 ;;;
2121374;160003921 RR-RH ORNAMENT DECOR;Pz;3136;21213743136;SLAuto;652;226;0,25601; 57,86 ;;;
2121407;7434650-00 GERAETEBODEN;Pz;18;212140718;PF;666;12;18,5305; 222,37 ;;;
2120473;21068008 PARATIA DX DLL FORD;Pz;18;212047318;PFAuto;672;672;0,29147; 195,87 ;;;
2120474;21069008 PARATIA SX DLL FORD;Pz;18;212047418;PFAuto;672;608;0,28408; 172,72 ;;;
2117963;0G001192AA POMELLO;Pz;18;211796318;SL;700;441;0,32299; 142,44 ;;;
2120151;81139009 LENS LH 482 T2 ECE;Pz;9001;21201519001;PF;700;200;0,27134; 54,27 ;;;
2117963;0G001192AA POMELLO;Pz;2054;21179632054;SL;700;91;0,32299; 29,39 ;;;
2120165;MOSTR POST CHIUSA STD DA VERN;Pz;18;212016518;SL;709;424;2,12571; 901,30 ;;;
2120165;MOSTR POST CHIUSA STD DA VERN;Pz;1491;21201651491;SL;709;100;2,06944; 206,94 ;;;
2120783;SEDUTA CB/1298 LED ROSSO 852;Pz;18;212078318;PF;717;50;10,53221; 526,61 ;;;
2117152;7428347-00 DECKEL FGEHAUSE;Pz;18;211715218;PF;720;720;1,12412; 809,37 ;;;
2119793;7432533-00 LICHTABDECKUNG;Pz;18;211979318;PF;720;900;0,66012; 594,11 ;;;
2117130;7428529-00*ABDECKUNG BIA744;Pz;18;211713018;PF;720;720;0,44983; 323,88 ;;;
2117916;7432610-00 HALTELEISTE;Pz;18;211791618;PF;720;840;0,28927; 242,99 ;;;
2117917;7432612-00 HALTELEISTE;Pz;18;211791718;PF;720;720;0,28911; 208,16 ;;;
2120827;27009035 PARATIA SX LCI BMW-PL;Pz;18;212082718;PF;720;148;0,56228; 83,22 ;;;
2120367;27898013 PARATIA DX BMW E61;Pz;18;212036718;PFAuto;720;150;0,34291; 51,44 ;;;
2112320;MOZZO SPIDER/JR NERO;Pz;18;211232018;SLRoller;739;820;0,09374; 76,87 ;;;
2121027;156141392-274 PULL CUP C2 SX;Pz;18;212102718;PFAuto;773;400;0,095; 38,00 ;;;
2120320;0C002850ABCT MANDX ESTERNO;Pz;18;212032018;SL;792;198;6,23726; 1234,98 ;;;
2120321;0C002849AACT MANDX INTERNO;Pz;18;212032118;SL;793;198;4,42213; 875,58 ;;;
2120937;0C004382AB INLAY SUPER DX;Pz;1491;21209371491;SL;800;269;1,13055; 304,12 ;;;
2120935;0C004383AB INLAY SUPER SX;Pz;1491;21209351491;SL;800;251;1,04619; 262,59 ;;;
2120937;0C004382AB INLAY SUPER DX;Pz;18;212093718;SL;800;80;1,13055; 90,44 ;;;
2120935;0C004383AB INLAY SUPER SX;Pz;18;212093518;SL;800;80;1,04619; 83,70 ;;;
2120826;27008035 PARATIA DX LCI BMW-PL;Pz;18;212082618;PF;810;424;0,56347; 238,91 ;;;
2116488;7424183-00*TUERENDSTUECK;Pz;18;211648818;PF;810;243;0,77779; 189,00 ;;;
2117007;7422589-00 TISCHPLSCHW SUDAN;Pz;18;211700718;SL;812;364;4,55493; 1657,99 ;;;
2120849;PARABOLA MOSTRINA TONDA PIC EA;Pz;18;212084918;SL;812;893;0,47086; 420,48 ;;;
2120932;0C004397AB-GZ POGGIAPIEDI DX;Pz;18;212093218;PF;816;48;2,19424; 105,32 ;;;
2120941;0C004385AB INLAY INFER SX;Pz;1491;21209411491;SL;840;276;1,30095; 359,06 ;;;
2120939;0C004384AB INLAY INFER DX;Pz;1491;21209391491;SL;841;267;1,30069; 347,28 ;;;
2120334;7428723-01 THERMOMET/SUPPTERM;Pz;18;212033418;PF;864;864;0,13924; 120,30 ;;;
2119375;1664607560 ANIMA ELICOIDALE;Pz;18;211937518;PF;875;125;2,23166; 278,96 ;;;
2118996;7430063-00 TUERENDSTUECK;Pz;18;211899618;PF;880;400;0,90133; 360,53 ;;;
2120466;21699025 PARATIA SX 484 SPORT;Pz;18;212046618;PFAuto;882;126;0,32694; 41,19 ;;;
2120465;21698025 PARATIA DX 484 SPORT;Pz;18;212046518;PFAuto;882;105;0,32067; 33,67 ;;;
2120745;1648600140 INSERTO PROLUNGA;Pz;18;212074518;SL;888;540;0,1536; 82,94 ;;;
2120318;0C002848ABCT MANSX ESTERNO;Pz;18;212031818;SL;895;133;6,17699; 821,54 ;;;
2120319;0C002847AACT MANSX INTERNO;Pz;18;212031918;SL;895;133;4,40983; 586,51 ;;;
2120931;0C004392AA-GZ CARTER PEDANA AN;Pz;18;212093118;PF;900;120;1,35824; 162,99 ;;;
2120929;0C004391AA-GZ CARTER PEDANA DX;Pz;18;212092918;PF;905;49;1,78834; 87,63 ;;;
2120930;0C004390AA-GZ CARTER PEDANA SX;Pz;18;212093018;PF;905;49;1,78802; 87,61 ;;;
2120669;7437165-00 KOMPRESSOR GRIGIO;Pz;18;212066918;PF;922;176;3,81546; 671,52 ;;;
2119369;X941401840 MANOPOLA AIS PROJ;Pz;2814;21193692814;SL;922;422;0,30121; 127,11 ;;;
2118411;7430645-00 TUERENDSTUCK R7004;Pz;18;211841118;PF;924;924;0,99717; 921,39 ;;;
2121098;7439547-00 ABDECKUNG;Pz;18;212109818;PF;924;448;1,2212; 547,10 ;;;
2120933;0C004396AB-GZ POGGIAPIEDI SX;Pz;18;212093318;PF;945;48;2,22149; 106,63 ;;;
2111947;1684600930 TAPPO DI SCARICO;Pz;18;211194718;SL;952;8844;0,05308; 469,44 ;;;
2111946;1684600960 INSTAPPO SCARICO;Pz;18;211194618;SL;952;2968;0,02348; 69,69 ;;;
2118043;7429477-00 TUERENDSTUECK BIA;Pz;18;211804318;PF;960;600;0,81666; 490,00 ;;;
2118427;7430467-00 ABDECKUNG;Pz;18;211842718;PF;960;720;0,64906; 467,32 ;;;
2121408;7434660-00 ASSGERAETEBODEN;Pz;18;212140818;PF;978;141;11,3478; 1600,04 ;;;
2120975;20549006 HOUSING F164 SX SAE;Pz;18;212097518;PFAuto;996;264;0,88477; 233,58 ;;;
1217557;MOSTRINA  LOGO TAMPO APER EA;Pz;18;121755718;SL;996;126;1,34066; 168,92 ;;;
2113916;7422643-00 FRONTRAHMEN SUDAN;Pz;18;211391618;PF;1008;612;1,5367; 940,46 ;;;
2120974;20548006 HOUSING F164 DX SAE;Pz;18;212097418;PFAuto;1008;240;0,88555; 212,53 ;;;
2120708;7428257-01 TUERENDSTUECK;Pz;18;212070818;PF;1008;144;0,58009; 83,53 ;;;
2120538;7436015-00 GLASTUERRAHMEN GRIG;Pz;18;212053818;SL;1013;308;1,68247; 518,20 ;;;
2120331;MOSTRINA LOGO ANTER APER CT;Pz;2054;21203312054;SL;1020;748;0,9421; 704,69 ;;;
2119632;430040160 UNIONE ANGOLO;Pz;18;211963218;PF;1050;150;0,51264; 76,90 ;;;
2118950;7430155-00 ABDECKUNG COL 744;Pz;18;211895018;PF;1056;264;0,44149; 116,55 ;;;
2120841;MOSTRINA ANTER STD EG NERA;Pz;18;212084118;SL;1072;109;1,77238; 193,19 ;;;
2120842;MOSTR POST CHIUSA STD EG NERA;Pz;18;212084218;SL;1079;84;2,45829; 206,50 ;;;
2120710;7428585-02 TUERENDSTUECK;Pz;18;212071018;PF;1092;228;0,72341; 164,94 ;;;
2120490;27119015 PARATIA SX ECE AU484;Pz;18;212049018;PFAuto;1092;105;0,30468; 31,99 ;;;
2120477;21198013 PAR484 DX LED ECE T1;Pz;18;212047718;PFAuto;1092;63;0,30502; 19,22 ;;;
2120489;27118015 PARATIA DX ECE AU484;Pz;18;212048918;PFAuto;1092;21;0,30323; 6,37 ;;;
2121088;7439303-00 FRONTGEHAEUSE GRIG;Pz;18;212108818;SL;1100;550;1,0009; 550,50 ;;;
2121188;B07-0100-100 BASE WALL;Pz;18;212118818;PF;1104;3864;0,10666; 412,13 ;;;
2119893;27719002 CORPO SX P14 VOLVO;Pz;18;211989318;PFAuto;1104;176;1,75122; 308,21 ;;;
2120832;CARTER STD DX POSTERIORE EA;Pz;18;212083218;SL;1116;108;9,96096; 1075,78 ;;;
2121176;5332283200 COPRIPORTA SX NERO;Pz;3136;21211763136;SL;1152;936;0,24885; 232,92 ;;;
2120833;CARTER STD SX POSTERIORE EA;Pz;18;212083318;SL;1157;132;10,73834; 1417,46 ;;;
2121030;156141381-274 PULL CUP C1 DX;Pz;18;212103018;PFAuto;1170;1170;0,16793; 196,48 ;;;
2117058;7428577-00 ABDECKUNG b;Pz;18;211705818;PF;1170;390;0,39716; 154,89 ;;;
2120777;SEDUTA ACQUA CB/1273 ROSSO 852;Pz;18;212077718;PF;1175;120;10,74412; 1289,29 ;;;
2120895;7432572-00 HALTELEISTE LI;Pz;18;212089518;PF;1176;1344;0,3346; 449,70 ;;;
2120896;7432574-00 HALTELEISTE RE;Pz;18;212089618;PF;1176;1344;0,3346; 449,70 ;;;
21Q501003;COPPOMT/D DA ASSIEMARE NERO;Pz;1815;21Q5010031815;SLAuto;1188;1216;0,20521; 249,54 ;;;
2120087;1648600040 INSFRON TOP M290;Pz;18;212008718;PF;1200;1600;1,47819; 2365,10 ;;;
1500031;225016460 COPBOCCHETTA ANT;Pz;18;150003118;PF;1200;839;0,63631; 533,86 ;;;
2119894;7432535-01 EINSCHAEUMTEIL;Pz;18;211989418;PF;1210;1485;0,43751; 649,70 ;;;
2121016;7434173-02 ASSGERAETED NERO;Pz;18;212101618;PF;1212;160;8,17461; 1307,94 ;;;
2120982;7438351-00 ABDECKRAHMEN SX;Pz;18;212098218;PF;1212;56;2,97455; 166,57 ;;;
2119723;7430015-00 GERAETEDR7004;Pz;18;211972318;PF;1223;108;9,28589; 1002,88 ;;;
2120368;27899013 PARATIA SX BMW E61;Pz;18;212036818;PFAuto;1230;120;0,32934; 39,52 ;;;
21Q503002;PRISMA POM T/D ARANCIO;Pz;1815;21Q5030021815;SLAuto;1257;1257;0,26667; 335,20 ;;;
1117334;7436015-00 GLASTUERRAHMEN GRIG;Pz;18;111733418;PF;1260;140;2,60303; 364,42 ;;;
2120830;CARTER STD ANT DX=SX APER EA;Pz;18;212083018;SL;1262;135;8,22995; 1111,04 ;;;
2121158;5332279200 FRONTALE CRS NERO;Pz;3136;21211583136;SL;1280;1800;0,35386; 636,95 ;;;
2400852;7439581-01 ASS AUFS BIANCO V2;Pz;18;240085218;PF;1288;224;1,23695; 277,08 ;;;
2120707;7428583-01 TUERENDSTUECK;Pz;18;212070718;PF;1296;432;0,58691; 253,55 ;;;
2120478;21199013 PAR484 SX LED ECE T1;Pz;18;212047818;PFAuto;1302;357;0,30143; 107,61 ;;;
2120164;MOSTRINA ANTER STD DA VERNIC;Pz;18;212016418;SL;1313;390;1,54829; 603,83 ;;;
2120164;MOSTRINA ANTER STD DA VERNIC;Pz;1491;21201641491;SL;1313;90;1,54829; 139,35 ;;;
1117155;T0000427AA KIT VITI CARTER STD;Pz;18;111715518;SL;1328;27;5,16254; 139,39 ;;;
2120623;21058009 PARATIA DX FORD 391;Pz;18;212062318;PFAuto;1336;1384;0,47318; 654,88 ;;;
2120624;21059009 PARATIA SX FORD 391;Pz;18;212062418;PFAuto;1336;760;0,47688; 362,43 ;;;
2120831;CARTER STD ANT DX=SX CHIUSO EA;Pz;18;212083118;SL;1348;52;8,23707; 428,33 ;;;
1117350;1513602852 CRUSC M290 TOP NE;Pz;18;111735018;PF;1356;114;2,21172; 252,14 ;;;
2118189;7429321-00 TUERENDSTUECK a;Pz;18;211818918;PF;1360;889;0,65269; 580,24 ;;;
2121161;5313214081 CRS DGT SVAPORE NE;Pz;3136;21211613136;SL;1414;351;0,56983; 200,01 ;;;
2120785;SEDUTA CB/1298 LED TRASP848;Pz;18;212078518;PF;1426;168;10,16398; 1707,55 ;;;
2120785;SEDUTA CB/1298 LED TRASP848;Pz;5;21207855;PF;1426;160;10,1637; 1626,19 ;;;
2121035;27618016-1323830578 PAR DX E91;Pz;18;212103518;PF;1458;360;0,44331; 159,59 ;;;
2121036;27619016-1323820579 PAR SX E91;Pz;9001;21210369001;PF;1458;192;0,4466; 85,75 ;;;
2121035;27618016-1323830578 PAR DX E91;Pz;9001;21210359001;PF;1458;192;0,44331; 85,12 ;;;
2121036;27619016-1323820579 PAR SX E91;Pz;18;212103618;PF;1458;24;0,4466; 10,72 ;;;
2120867;SEDUTA CB/1298 LED ARANCIO 851;Pz;18;212086718;PF;1474;100;9,89492; 989,49 ;;;
2120497;21838018 PARATIA DX SAE E90;Pz;18;212049718;PFAuto;1500;60;0,45715; 27,43 ;;;
2120775;SEDUTA ACQUA CB/1273 TRASP 848;Pz;18;212077518;PF;1502;16;10,52471; 168,40 ;;;
2120878;7436171-01 TUERVERLAENGERUNG;Pz;18;212087818;PF;1504;641;1,1114; 712,41 ;;;
2120780;SGABELLO ACQUA CB/1288 TRAS848;Pz;18;212078018;PF;1506;7;6,74971; 47,25 ;;;
2121029;156141402-274 PULL CUP C SX;Pz;18;212102918;PFAuto;1521;1183;0,12645; 149,59 ;;;
2120853;0C002848ABEK MANSX ESTERNO;Pz;18;212085318;SL;1525;173;6,14316; 1062,77 ;;;
2120854;0C002847AAEK MANSX INTERNO;Pz;18;212085418;SL;1530;173;4,39746; 760,76 ;;;
2119926;7429317-01 ABDECKUNG a;Pz;18;211992618;PF;1560;780;0,40342; 314,67 ;;;
2117228;7428253-00 ABDECKUNG b;Pz;18;211722818;PF;1560;390;0,39625; 154,54 ;;;
2121031;156141382-274 PULL CUP C1 SX;Pz;18;212103118;PFAuto;1638;936;0,16746; 156,74 ;;;
2120868;SGABELLO LED CB/1405 BIANCO799;Pz;18;212086818;PF;1649;322;7,25345; 2335,61 ;;;
2120874;SGABELLO LED CB/1405 ARANCI851;Pz;18;212087418;PF;1654;42;6,86154; 288,18 ;;;
2120850;MOSTRINA LOGO ANTER APER EA;Pz;2054;21208502054;SL;1678;136;0,79246; 107,77 ;;;
2118188;7429319-00 TUERENDSTUECK b;Pz;18;211818818;PF;1680;600;0,71164; 426,98 ;;;
2120461;21198015 PARATIA DX 484 SPORT;Pz;18;212046118;PFAuto;1701;273;0,3256; 88,89 ;;;
2121377;7440021 GEHAEUSE KOHLEFILTER;Pz;2814;21213772814;SL;1715;270;0,02841; 7,67 ;;;
2121376;7440021 DECKEL KOHLEFILTER;Pz;2814;21213762814;SL;1715;270;0,0236; 6,37 ;;;
2120724;7433441-01 GERAETEDECKE TERRA;Pz;18;212072418;PF;1761;56;6,70737; 375,61 ;;;
2118405;7430657-00 TUERENDSTUCK R7004;Pz;18;211840518;PF;1764;756;0,84983; 642,47 ;;;
2120470;21039010 PARATIA SX 5D FORD;Pz;18;212047018;PFAuto;1800;1272;0,38267; 486,76 ;;;
2120469;21038010 PARATIA DX 5D FORD;Pz;18;212046918;PFAuto;1800;360;0,38266; 137,76 ;;;
1313902;5313215071 COPRIPORTA SX SGY50;Pz;3136;13139023136;PF;1837;46;1,30177; 59,88 ;;;
2120866;SEDUTA CB/1298 LED BIANCO 799;Pz;18;212086618;PF;1853;160;11,41914; 1827,06 ;;;
2121171;5332281800 PANNFRONT IFD GRG;Pz;3136;21211713136;SL;1880;148;0,25552; 37,82 ;;;
2117129;7428549-00 ABDECKUNG BIA744;Pz;18;211712918;PF;1920;960;0,44011; 422,51 ;;;
2117702;7429523-00 ABDECKUNG BIA744;Pz;18;211770218;PF;1920;960;0,43644; 418,98 ;;;
2118418;7430511-00 HALTELEISTE LI;Pz;18;211841818;PF;1944;486;0,32119; 156,10 ;;;
2118419;7430513-00 HALTELEISTE RE;Pz;18;211841918;PF;1944;162;0,32825; 53,18 ;;;
2120869;SGABELLO LED CB/1405 TRASP 848;Pz;18;212086918;PF;1955;438;6,5694; 2877,40 ;;;
2120774;SGABELLO ICE CB/1039 GRIGIO266;Pz;18;212077418;PF;1960;12;6,74042; 80,89 ;;;
2120807;0C004384AB-DS INLAY INFER DX;Pz;18;212080718;PF;1968;528;1,86688; 985,71 ;;;
2120493;21818014 PARATIA DX ECE E91;Pz;18;212049318;PFAuto;1980;360;0,46589; 167,72 ;;;
2121012;7432625-01 GERAETEDECKE 7004;Pz;18;212101218;PF;1998;18;5,03304; 90,59 ;;;
2120527;7434029-00 BUCHSE GRIGIO;Pz;18;212052718;PF;2000;2000;0,06875; 137,50 ;;;
2120808;0C004385AB-DS INLAY INFER SX;Pz;18;212080818;PF;2016;480;1,84771; 886,90 ;;;
2118407;7430649-00 TUERENDSTUCK R7004;Pz;18;211840718;PF;2016;252;0,88844; 223,89 ;;;
2119374;1628600821 TAPPO INF2 da sbav;Pz;1815;21193741815;SL;2032;438;1,12144; 491,19 ;;;
2119373;1628600811 TAPPO SUP2 da sbav;Pz;1815;21193731815;SL;2032;359;1,14428; 410,80 ;;;
1313904;5313215081 FRONTALE PORTA SGY5;Pz;3136;13139043136;PF;2033;65;2,07527; 134,89 ;;;
2121173;5332282600 FRONTSERBATH2O IF;Pz;3136;21211733136;SL;2036;1876;0,25407; 476,64 ;;;
1217544;7435315-00 BLENDE GRIGIO;Pz;18;121754418;PF;2052;24;0,44785; 10,75 ;;;
2121327;K11571A04 V2V COUPLING ROD NIV;Pz;18;212132718;PFAuto;2058;400;0,65676; 262,70 ;;;
2120805;0C004383AB-DS INLAY SUPER SX;Pz;18;212080518;PF;2064;594;1,42406; 845,89 ;;;
2120704;7437285-00 VENTILATORABDECKUNG;Pz;18;212070418;PF;2070;307;1,56933; 481,78 ;;;
2120576;7434645-01 ABDECKUNG GR7004;Pz;18;212057618;PF;2070;1656;0,28781; 476,61 ;;;
2120580;7434571-02 ABDECKUNG TERRA;Pz;18;212058018;PF;2070;414;0,28636; 118,55 ;;;
2120772;SGABELLO ICE CB/1039 TRASP848;Pz;18;212077218;PF;2073;12;6,5553; 78,66 ;;;
2119236;19000035 COPERCHIO TERM;NR;18;211923618;PF;2100;1400;0,37694; 527,72 ;;;
2120498;21839018 PARATIA SX SAE E90;Pz;18;212049818;PFAuto;2100;60;0,4578; 27,47 ;;;
2400895;7432401-00 VENTILATORGEHAEUSE;Pz;18;240089518;PF;2117;192;1,26044; 242,00 ;;;
2120462;21199015 PARATIA SX 484 SPORT;Pz;18;212046218;PFAuto;2121;315;0,32976; 103,87 ;;;
2121033;27638011-1320870577 PAR DX E90;Pz;18;212103318;PF;2125;648;0,46341; 300,29 ;;;
2121033;27638011-1320870577 PAR DX E90;Pz;9001;21210339001;PF;2125;312;0,46341; 144,58 ;;;
2120806;0C004382AB-DS INLAY SUPER DX;Pz;18;212080618;PF;2136;498;1,41467; 704,51 ;;;
2118791;7429211-01 TUERVER GRIGIO RAL;Pz;18;211879118;PF;2160;842;0,52932; 445,69 ;;;
2120786;SEDUTA CB/1298 LED VETRO 296;Pz;18;212078618;PF;2160;26;10,39942; 270,38 ;;;
